#
#                              MECHANISM DESCRIPTOR
#
#                               Pollard Mechanism 
#  
#                             K+1             K+2 
#                        A + N == N + AT ;  AT == AD + P 
#                             K-1             K-2 
#  
#                              OUTPUT 1 = AT + AD  
#                                 OUTPUT 2 = P  
#                                 OUTPUT 3 = AT  
#
#                             SIMULATION PARAMETERS
#
#         DELTA TIME     =  1.000D-04      ITERATIONS/POINT   =          1
#         RUN TIME       =  4.000D+01      YMAX               =  0.000D+00
#         FLUX TOLERANCE =  2.000D-02      INTEGRAL TOLERANCE =  1.000D-06
#
#                                 RATE CONSTANTS
#
#                    K+  1 =  1.000D+01    K-  1 =  0.000D+00
#                    K+  2 =  3.000D-01    K-  2 =  0.000D+00
#
#                                 CONCENTRATIONS
#
#                            A          =  6.000D+00
#                            N          =  1.120D-02
#                            AT         =  0.000D+00
#                            AD         =  0.000D+00
#                            P          =  0.000D+00
#
#    TIME             1              2              3
  3.265E+01     5.845E+00     5.753E+00     9.212E-02
  3.272E+01     5.846E+00     5.755E+00     9.132E-02
  3.280E+01     5.848E+00     5.757E+00     9.053E-02
  3.288E+01     5.849E+00     5.759E+00     8.974E-02
  3.296E+01     5.850E+00     5.761E+00     8.896E-02
  3.304E+01     5.852E+00     5.763E+00     8.819E-02
  3.311E+01     5.853E+00     5.766E+00     8.742E-02
  3.319E+01     5.854E+00     5.768E+00     8.667E-02
  3.327E+01     5.856E+00     5.770E+00     8.591E-02
  3.335E+01     5.857E+00     5.772E+00     8.517E-02
  3.343E+01     5.858E+00     5.774E+00     8.443E-02
  3.350E+01     5.859E+00     5.776E+00     8.370E-02
  3.358E+01     5.860E+00     5.778E+00     8.297E-02
  3.366E+01     5.862E+00     5.779E+00     8.225E-02
  3.374E+01     5.863E+00     5.781E+00     8.153E-02
  3.382E+01     5.864E+00     5.783E+00     8.083E-02
  3.390E+01     5.865E+00     5.785E+00     8.012E-02
  3.397E+01     5.866E+00     5.787E+00     7.943E-02
  3.405E+01     5.868E+00     5.789E+00     7.874E-02
  3.413E+01     5.869E+00     5.791E+00     7.805E-02
  3.421E+01     5.870E+00     5.793E+00     7.738E-02
  3.429E+01     5.871E+00     5.794E+00     7.670E-02
  3.436E+01     5.872E+00     5.796E+00     7.604E-02
  3.444E+01     5.873E+00     5.798E+00     7.538E-02
  3.452E+01     5.874E+00     5.800E+00     7.472E-02
  3.460E+01     5.875E+00     5.801E+00     7.407E-02
  3.468E+01     5.877E+00     5.803E+00     7.343E-02
  3.475E+01     5.878E+00     5.805E+00     7.279E-02
  3.483E+01     5.879E+00     5.807E+00     7.216E-02
  3.491E+01     5.880E+00     5.808E+00     7.153E-02
  3.499E+01     5.881E+00     5.810E+00     7.091E-02
  3.507E+01     5.882E+00     5.812E+00     7.030E-02
  3.515E+01     5.883E+00     5.813E+00     6.968E-02
  3.522E+01     5.884E+00     5.815E+00     6.908E-02
  3.530E+01     5.885E+00     5.816E+00     6.848E-02
  3.538E+01     5.886E+00     5.818E+00     6.788E-02
  3.546E+01     5.887E+00     5.820E+00     6.729E-02
  3.554E+01     5.888E+00     5.821E+00     6.671E-02
  3.561E+01     5.889E+00     5.823E+00     6.613E-02
  3.569E+01     5.890E+00     5.824E+00     6.555E-02
  3.577E+01     5.891E+00     5.826E+00     6.498E-02
  3.585E+01     5.892E+00     5.827E+00     6.442E-02
  3.593E+01     5.893E+00     5.829E+00     6.386E-02
  3.600E+01     5.894E+00     5.830E+00     6.330E-02
  3.608E+01     5.895E+00     5.832E+00     6.275E-02
  3.616E+01     5.895E+00     5.833E+00     6.221E-02
  3.624E+01     5.896E+00     5.835E+00     6.167E-02
  3.632E+01     5.897E+00     5.836E+00     6.113E-02
  3.639E+01     5.898E+00     5.838E+00     6.060E-02
  3.647E+01     5.899E+00     5.839E+00     6.007E-02
  3.655E+01     5.900E+00     5.840E+00     5.955E-02
  3.663E+01     5.901E+00     5.842E+00     5.903E-02
  3.671E+01     5.902E+00     5.843E+00     5.852E-02
  3.679E+01     5.903E+00     5.845E+00     5.801E-02
  3.686E+01     5.903E+00     5.846E+00     5.751E-02
  3.694E+01     5.904E+00     5.847E+00     5.701E-02
  3.702E+01     5.905E+00     5.849E+00     5.651E-02
  3.710E+01     5.906E+00     5.850E+00     5.602E-02
  3.718E+01     5.907E+00     5.851E+00     5.553E-02
  3.725E+01     5.908E+00     5.852E+00     5.505E-02
  3.733E+01     5.908E+00     5.854E+00     5.457E-02
  3.741E+01     5.909E+00     5.855E+00     5.410E-02
  3.749E+01     5.910E+00     5.856E+00     5.363E-02
  3.757E+01     5.911E+00     5.858E+00     5.316E-02
  3.764E+01     5.911E+00     5.859E+00     5.270E-02
  3.772E+01     5.912E+00     5.860E+00     5.224E-02
  3.780E+01     5.913E+00     5.861E+00     5.179E-02
  3.788E+01     5.914E+00     5.862E+00     5.133E-02
  3.796E+01     5.915E+00     5.864E+00     5.089E-02
  3.803E+01     5.915E+00     5.865E+00     5.045E-02
  3.811E+01     5.916E+00     5.866E+00     5.001E-02
  3.819E+01     5.917E+00     5.867E+00     4.957E-02
  3.827E+01     5.917E+00     5.868E+00     4.914E-02
  3.835E+01     5.918E+00     5.869E+00     4.871E-02
  3.843E+01     5.919E+00     5.871E+00     4.829E-02
  3.850E+01     5.920E+00     5.872E+00     4.787E-02
  3.858E+01     5.920E+00     5.873E+00     4.745E-02
  3.866E+01     5.921E+00     5.874E+00     4.704E-02
  3.874E+01     5.922E+00     5.875E+00     4.663E-02
  3.882E+01     5.922E+00     5.876E+00     4.623E-02
  3.889E+01     5.923E+00     5.877E+00     4.582E-02
  3.897E+01     5.924E+00     5.878E+00     4.542E-02
  3.905E+01     5.924E+00     5.879E+00     4.503E-02
  3.913E+01     5.925E+00     5.880E+00     4.464E-02
  3.921E+01     5.926E+00     5.881E+00     4.425E-02
  3.928E+01     5.926E+00     5.882E+00     4.386E-02
  3.936E+01     5.927E+00     5.883E+00     4.348E-02
  3.944E+01     5.928E+00     5.884E+00     4.310E-02
  3.952E+01     5.928E+00     5.886E+00     4.273E-02
  3.960E+01     5.929E+00     5.886E+00     4.236E-02
  3.967E+01     5.929E+00     5.887E+00     4.199E-02
  3.975E+01     5.930E+00     5.888E+00     4.162E-02
  3.983E+01     5.931E+00     5.889E+00     4.126E-02
  3.991E+01     5.931E+00     5.890E+00     4.090E-02
  3.999E+01     5.932E+00     5.891E+00     4.055E-02
